date,open,close
2023-09-04,831.57,850.06
2023-09-05,850.26,837.61
2023-09-06,833.86,837.82
2023-09-07,836.05,822.02
2023-09-08,822.09,817.02
2023-09-11,817.9,826.13
2023-09-12,824.5,827.08
2023-09-13,824.45,815.25
2023-09-14,814.63,817.15
2023-09-15,817.81,816.0
2023-09-18,814.92,818.29
2023-09-19,818.7,814.98
2023-09-20,813.2,808.3
2023-09-21,808.47,804.56
2023-09-22,804.32,817.45
2023-09-25,815.59,808.96
2023-09-26,807.62,804.35
2023-09-27,803.09,802.97
2023-09-28,803.56,811.22
2023-10-09,813.21,810.5
2023-10-10,809.71,796.44
2023-10-11,795.46,796.35
2023-10-12,797.07,797.89
2023-10-13,798.13,790.95
2023-10-16,791.6,781.65
2023-10-17,781.85,770.83
2023-10-18,771.15,754.06
2023-10-19,753.06,739.16
2023-10-20,738.71,726.67
2023-10-23,728.47,706.57
2023-10-24,706.34,713.52
2023-10-25,718.44,724.35
2023-10-26,723.89,728.18
2023-10-27,727.38,757.13
2023-10-30,751.45,760.89
2023-10-31,760.71,753.52
2023-11-01,753.25,745.05
2023-11-02,744.19,737.9
2023-11-03,740.18,749.76
2023-11-06,753.36,767.72
2023-11-07,766.9,778.25
2023-11-08,776.34,799.49
2023-11-09,796.77,803.63
2023-11-10,799.95,798.48
2023-11-13,798.12,805.97
2023-11-14,804.76,812.03
2023-11-15,815.12,833.48
2023-11-16,830.21,811.9
2023-11-17,808.87,817.59
2023-11-20,818.64,842.82
2023-11-21,846.64,880.85
2023-11-22,876.01,955.12
2023-11-23,961.68,928.59
2023-11-24,926.28,988.97
2023-11-27,1004.55,1101.79
2023-11-28,1046.95,1055.21
2023-11-29,1058.36,977.93
2023-11-30,978.77,961.07
2023-12-01,962.57,922.51
2023-12-04,919.23,924.29
2023-12-05,920.29,991.57
2023-12-06,987.5,980.11
2023-12-07,975.92,1003.04
2023-12-08,1005.42,998.32
2023-12-11,995.78,964.92
2023-12-12,964.22,976.73
2023-12-13,975.63,1011.83
2023-12-14,1009.91,1019.8
2023-12-15,1014.38,1008.76
2023-12-18,1010.23,1042.95
2023-12-19,1043.03,1029.95
2023-12-20,1027.29,1055.87
2023-12-21,1056.55,982.97
2023-12-22,968.89,992.82
2023-12-25,992.39,1032.93
2023-12-26,1034.0,1047.24
2023-12-27,1041.05,1028.85
2023-12-28,1026.32,1056.46
2023-12-29,1052.19,1082.68
2024-01-02,1081.76,1105.21
2024-01-03,1099.44,1100.66
2024-01-04,1094.84,1093.61
2024-01-05,1097.97,1049.64
2024-01-08,1039.62,999.77
2024-01-09,998.5,968.24
2024-01-10,964.73,978.01
2024-01-11,975.04,993.95
2024-01-12,989.33,930.11
2024-01-15,925.25,899.6
2024-01-16,902.46,947.3
2024-01-17,934.37,920.93
2024-01-18,918.34,943.15
2024-01-19,946.8,966.98
2024-01-22,958.74,925.39
2024-01-23,923.4,938.41
2024-01-24,942.4,932.26
2024-01-25,927.82,937.98
2024-01-26,928.37,915.5
2024-01-29,916.82,855.24
2024-01-30,852.51,840.36
2024-01-31,839.66,838.85
2024-02-01,834.87,812.36
2024-02-02,818.1,773.38
2024-02-05,768.09,743.74
2024-02-06,733.62,814.41
2024-02-07,815.37,809.7
2024-02-08,810.56,825.0
2024-02-19,835.76,851.6
2024-02-20,849.09,868.93
2024-02-21,860.35,872.44
2024-02-22,872.58,881.53
2024-02-23,885.54,878.79
2024-02-26,876.5,874.92
2024-02-27,871.12,920.48
2024-02-28,923.93,890.11
2024-02-29,886.28,920.46
2024-03-01,922.84,926.6
2024-03-04,929.32,917.38
2024-03-05,910.43,885.37
2024-03-06,882.01,897.52
2024-03-07,900.84,865.1
2024-03-08,864.99,869.39
2024-03-11,867.09,886.04
2024-03-12,886.8,882.74
2024-03-13,880.92,866.63
2024-03-14,873.12,863.21
2024-03-15,862.07,892.73
2024-03-18,892.83,899.92
2024-03-19,897.34,889.43
2024-03-20,888.34,889.09
2024-03-21,888.1,878.79
2024-03-22,877.79,861.93
2024-03-25,861.66,841.98
2024-03-26,838.45,834.02
2024-03-27,836.48,832.11
2024-03-28,831.23,842.86
2024-03-29,842.68,845.79
